repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
1,1,0,IND,T,"[""Matern"", 1.5]",1.103315210136786,0.37552246108635645
1,1,0,IND,T,"[""Matern"", 2.5]",1.1338332782561944,0.409079362841762
1,1,0,IND,P,"[""RBF"", null]",242.3294660117536,89.63151687831896
1,1,0,IND,P,"[""Matern"", 0.5]",200.68066098961927,114.81688246093528
1,1,0,IND,P,"[""Matern"", 1.5]",221.2646254152619,92.44660100625204
1,1,0,IND,P,"[""Matern"", 2.5]",228.6597405410684,95.4740575629612
1,1,0,IND,TD,"[""RBF"", null]",2.450901263779424,0.7303800899309602
1,1,0,IND,TD,"[""Matern"", 0.5]",1.9190081384572735,0.44991353635213277
1,1,0,IND,TD,"[""Matern"", 1.5]",2.239778253276365,0.5744535772919962
1,1,0,IND,TD,"[""Matern"", 2.5]",2.280234068023996,0.6476228348708704
1,1,1,ICM,__joint__,"[""RBF"", null]",88.96605246131313,24.756040110255206
1,1,1,ICM,__joint__,"[""Matern"", 0.5]",88.96781232010385,24.756683372249398
1,1,1,ICM,__joint__,"[""Matern"", 1.5]",88.96866927351215,24.757922084477975
1,1,1,ICM,__joint__,"[""Matern"", 2.5]",88.96758782345854,24.755550266523414
1,1,1,IND,T,"[""RBF"", null]",1.3949153983709406,0.5443937115227326
1,1,1,IND,T,"[""Matern"", 0.5]",1.1848643229154283,0.30309208160498424
1,1,1,IND,T,"[""Matern"", 1.5]",1.2911338616505748,0.36664952726478334
1,1,1,IND,T,"[""Matern"", 2.5]",1.3267017322616688,0.41293763123941407
1,1,1,IND,P,"[""RBF"", null]",300.147855024792,55.61627963484804
1,1,1,IND,P,"[""Matern"", 0.5]",229.52456567928257,68.33376218399945
1,1,1,IND,P,"[""Matern"", 1.5]",250.28583454278368,63.26430119895703
1,1,1,IND,P,"[""Matern"", 2.5]",266.9375163151656,58.98879889583732
1,1,1,IND,TD,"[""RBF"", null]",2.1313302748125955,0.32492142810154767
1,1,1,IND,TD,"[""Matern"", 0.5]",1.8127968917386965,0.37747164193496946
1,1,1,IND,TD,"[""Matern"", 1.5]",1.8740859065651065,0.5276582398350226
1,1,1,IND,TD,"[""Matern"", 2.5]",1.876440301110889,0.5391447841543644
1,1,2,ICM,__joint__,"[""RBF"", null]",64.53692297634879,26.794533409804316
1,1,2,ICM,__joint__,"[""Matern"", 0.5]",64.53761065550478,26.794268174895844
1,1,2,ICM,__joint__,"[""Matern"", 1.5]",64.53763613112974,26.79434607843644
1,1,2,ICM,__joint__,"[""Matern"", 2.5]",64.5378020723409,26.793398679862403
1,1,2,IND,T,"[""RBF"", null]",1.2168395941615302,0.22000343142814718
1,1,2,IND,T,"[""Matern"", 0.5]",1.1518345070424345,0.2453041726693115
1,1,2,IND,T,"[""Matern"", 1.5]",1.1867967567511861,0.24943100586883635
1,1,2,IND,T,"[""Matern"", 2.5]",1.198062920489137,0.22728078765708762
1,1,2,IND,P,"[""RBF"", null]",282.71918698620277,62.25130491892339
1,1,2,IND,P,"[""Matern"", 0.5]",196.46567615770755,80.53619964867309
1,1,2,IND,P,"[""Matern"", 1.5]",209.40788320320917,88.61879787134446
1,1,2,IND,P,"[""Matern"", 2.5]",248.6643705297513,63.72781762927896
1,1,2,IND,TD,"[""RBF"", null]",2.160572190091122,0.36911773902246386
1,1,2,IND,TD,"[""Matern"", 0.5]",1.9152258147091572,0.5527645872831956
1,1,2,IND,TD,"[""Matern"", 1.5]",1.988186382813522,0.4741670544005373
1,1,2,IND,TD,"[""Matern"", 2.5]",2.012517528905734,0.4506441412657417
1,1,3,ICM,__joint__,"[""RBF"", null]",52.406711171501364,12.077933647688695
1,1,3,ICM,__joint__,"[""Matern"", 0.5]",52.40628865188322,12.077136878787035
1,1,3,ICM,__joint__,"[""Matern"", 1.5]",52.407674090319915,12.077000260357732
1,1,3,ICM,__joint__,"[""Matern"", 2.5]",52.40773792273031,12.07772278891522
1,1,3,IND,T,"[""RBF"", null]",1.0891081475792308,0.3498295216851872
1,1,3,IND,T,"[""Matern"", 0.5]",0.8654704399310005,0.22093750748323468
1,1,3,IND,T,"[""Matern"", 1.5]",1.298684989564752,0.4548284064856702
1,1,3,IND,T,"[""Matern"", 2.5]",1.0866029643242705,0.2885354857661464
1,1,3,IND,P,"[""RBF"", null]",157.5149535587515,42.607305881132156
1,1,3,IND,P,"[""Matern"", 0.5]",179.89931132302505,50.51466586904961
1,1,3,IND,P,"[""Matern"", 1.5]",141.80848308370446,40.408583591770075
1,1,3,IND,P,"[""Matern"", 2.5]",141.7501525950223,39.930607371699736
1,1,3,IND,TD,"[""RBF"", null]",2.1288735488530994,0.5862517057870076
1,1,3,IND,TD,"[""Matern"", 0.5]",1.820715167316732,0.5664328017202394
1,1,3,IND,TD,"[""Matern"", 1.5]",1.9467066196164329,0.6567267505897069
1,1,3,IND,TD,"[""Matern"", 2.5]",2.0453913296589663,0.7099016180695646
1,1,4,ICM,__joint__,"[""RBF"", null]",71.34857267839091,31.862130079969944
1,1,4,ICM,__joint__,"[""Matern"", 0.5]",72.91833970129639,31.6366094783097
1,1,4,ICM,__joint__,"[""Matern"", 1.5]",72.91773620294046,31.63706223953484
1,1,4,ICM,__joint__,"[""Matern"", 2.5]",72.91601885695357,31.63766016725857
1,1,4,IND,T,"[""RBF"", null]",1.715480150242744,0.676846426191365
1,1,4,IND,T,"[""Matern"", 0.5]",1.198584136645525,0.4111842159893209
1,1,4,IND,T,"[""Matern"", 1.5]",1.3155985593385953,0.48534672340099844
1,1,4,IND,T,"[""Matern"", 2.5]",1.3554349724004378,0.3302704843557682
1,1,4,IND,P,"[""RBF"", null]",262.4160158639165,86.24017701215769
1,1,4,IND,P,"[""Matern"", 0.5]",201.1391693071546,106.74812232793839
1,1,4,IND,P,"[""Matern"", 1.5]",232.5650273157183,86.88698995126154
1,1,4,IND,P,"[""Matern"", 2.5]",243.43658751072343,85.37410356995876
1,1,4,IND,TD,"[""RBF"", null]",2.184499529985943,0.42183236834287996
1,1,4,IND,TD,"[""Matern"", 0.5]",1.7422417493540763,0.39192195849304556
1,1,4,IND,TD,"[""Matern"", 1.5]",1.853049941706113,0.4133864451774454
1,1,4,IND,TD,"[""Matern"", 2.5]",1.9810441964975603,0.4076985592619622
2,2,0,ICM,__joint__,"[""RBF"", null]",50.41347888971369,12.106494535870656
2,2,0,ICM,__joint__,"[""Matern"", 0.5]",50.41302554788424,12.106720107965797
2,2,0,ICM,__joint__,"[""Matern"", 1.5]",50.41277099059868,12.107403897095047
2,2,0,ICM,__joint__,"[""Matern"", 2.5]",50.41310732215821,12.107062502958367
2,2,0,IND,T,"[""RBF"", null]",1.201205499355511,0.7234139283003237
2,2,0,IND,T,"[""Matern"", 0.5]",1.0610734407425662,0.44353853187956566
2,2,0,IND,T,"[""Matern"", 1.5]",1.111476521416873,0.4202126452276019
2,2,0,IND,T,"[""Matern"", 2.5]",1.1433421618342507,0.40405387236862045
2,2,0,IND,P,"[""RBF"", null]",183.08256478109934,32.14566415267244
2,2,0,IND,P,"[""Matern"", 0.5]",164.85317294072073,29.872910717055742
