repeat,partition_seed,calibration_method,observation_id,outer_fold,V_true,V_mean,V_std,V_lower,V_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
9,9,uncalibrated,12,3,8.29498,8.511570687294705,0.8373684022861755,7.134222233699731,9.88891914088968,4.37633,3.1157515810427556,0.8144874680077917,1.776038915183619,4.455464246901892
9,9,uncalibrated,13,2,10.3345,9.403610554620062,1.023994913807711,7.71928880666359,11.087932302576535,3.57985,3.935176147587823,0.8725805004012895,2.499908946695632,5.3704433484800145
9,9,uncalibrated,14,0,4.75967,5.6083042649259625,1.0928117316274089,3.810788924583501,7.405819605268424,1.19214,2.335357410035384,0.944827972916985,0.7812536919376747,3.8894611281330933
9,9,uncalibrated,15,0,10.9876,10.18021688287334,1.0111030702307062,8.517100330582595,11.843333435164086,5.00077,4.226477501798516,0.8988562780981245,2.747990492660715,5.704964510936316
9,9,uncalibrated,16,2,8.9389,8.590774189666341,1.024094612439664,6.906288452053499,10.275259927279183,4.29166,3.5235022379222833,0.8462500843407469,2.131544717386417,4.91545975845815
9,9,uncalibrated,17,2,7.51834,6.977076207880854,1.0755353735719284,5.207977947746462,8.746174468015246,2.25668,2.6119240680322697,0.8560981323176466,1.203767950063208,4.020080186001332
9,9,uncalibrated,18,3,9.69876,9.091052789513215,0.8658884014806894,7.666793111802491,10.51531246722394,2.62464,4.490804522610925,0.7241871350226248,3.299622686977366,5.681986358244484
9,9,uncalibrated,19,3,6.43094,7.2756184856470485,0.6636339118845066,6.184037838715825,8.367199132578273,3.48185,4.373765432256423,0.7652138114997674,3.115100719017671,5.632430145495175
9,9,uncalibrated,20,0,3.52219,4.418797120604237,1.0521859066412296,2.6881053158381887,6.149488925370286,0.818414,2.0737000089385216,1.0245384491509772,0.38848422490130097,3.758915792975742
9,9,uncalibrated,21,0,9.13885,7.3252744213314775,0.929531026587203,5.796331940885592,8.854216901777363,4.67367,3.130309198659613,0.8638223679945716,1.7094478436219334,4.551170553697293
9,9,uncalibrated,22,4,9.41684,9.964943120207653,1.1427548659258777,8.085278634273031,11.844607606142276,4.79881,4.726579057372609,0.8471963116967794,3.3330651313382518,6.120092983406966
9,9,uncalibrated,23,2,10.4214,10.19068906922714,1.0609975740432145,8.445503361375447,11.935874777078833,4.62972,4.528732797512361,0.9123338526096554,3.0280771510567597,6.029388443967962
9,9,uncalibrated,24,3,6.13089,5.798106865770806,0.8736222515163913,4.361126136778559,7.235087594763053,2.87931,2.46177416855348,0.7632546609323688,1.2063319712312577,3.7172163658757027
9,9,uncalibrated,25,0,9.89993,9.030686086787101,0.9281122570816395,7.50407727450825,10.557294899065953,4.92915,4.369235292242898,0.7999633545164994,3.0534126671381685,5.685057917347628
9,9,uncalibrated,26,1,9.44702,9.059524839069073,0.9739892783627194,7.457455041942308,10.661594636195838,4.90717,4.668380464988165,0.7945150192136875,3.3615195539671134,5.975241376009217
9,9,uncalibrated,27,4,9.24319,9.90772562721661,0.8764248200141342,8.466135083266071,11.34931617116715,4.70238,4.867323015402893,0.7102986352581089,3.6989857289799124,6.035660301825874
9,9,uncalibrated,28,4,4.51178,5.05938857567801,0.8276399640580179,3.6980419789871943,6.420735172368826,1.28971,1.6332029019684797,0.7851491842033405,0.34174741863362623,2.924658385303333
9,9,uncalibrated,29,4,4.87314,5.900049184405291,1.1198505833582897,4.058058890724687,7.742039478085895,3.65188,3.224363862374999,0.8033834929215118,1.9029156102101084,4.545812114539889
9,9,uncalibrated,30,1,5.15189,4.947353929443043,0.9324497983997773,3.413610496595001,6.481097362291085,1.87265,2.4033327293313973,0.741764090294515,1.1832393750681056,3.6234260835946888
9,9,uncalibrated,31,1,4.72427,5.759964108678165,1.031583324424827,4.0631605359953324,7.456767681360998,1.19283,2.3599273813387747,0.9531144904562991,0.7921935548117274,3.927661207865822
9,9,uncalibrated,32,0,7.18726,7.5141346140238845,1.0247536475483137,5.828564860122291,9.199704367925477,2.49718,3.2555289958927482,0.9505447941901951,1.6920219435891657,4.819036048196331
9,9,uncalibrated,33,4,8.02499,8.414512268929323,0.8343398769997267,7.042145296136079,9.786879241722568,3.59119,3.3212418070372545,0.7691908997515025,2.05603536576293,4.586448248311579
9,9,uncalibrated,34,2,7.56027,7.561638569073155,0.8456309822619553,6.170699380837043,8.952577757309268,3.10434,3.0242568754323016,0.6839266644098405,1.8992976209089536,4.14921612995565
9,9,uncalibrated,35,1,9.24725,9.55806094782968,1.0108120389369382,7.895423099418046,11.220698796241315,4.71931,4.595193533708714,0.8883695860682416,3.1339555979909894,6.056431469426438
9,9,uncalibrated,36,1,8.31567,8.762830141033469,1.0709694758438737,7.001242114337357,10.52441816772958,3.48547,4.396796663858414,0.9147646309809874,2.8921427427824122,5.901450584934415
